Order_ID,Order_Date,Product,Quantity,Unit_Price,City
109238,2025-01-06,Charger,3,300,Nairobi
109239,2025-03-06,Redmi Note 14 Case,3,200,Kisumu
109240,2025-07-12,Charger,5,300,Nairobi
109241,2025-09-03,Earbuds,3,300,Eldoret
109242,2025-10-09,Power Bank,1,2500,Kisumu
109243,2025-11-18,Samsung A35 Case,2,2500,Mombasa
109244,2025-11-09,iPhone 13 Case,4,200,Eldoret
109245,2025-10-13,redmi note 14 case,2,500,Nakuru
109246,2025-05-19,Power Bank,5,500,Kisumu
109247,2025-08-04,Redmi Note 14 Case,4,1200,Eldoret
109248,2025-09-28,Earbuds,3,500,Mombasa
109249,2025-06-19,Tecno Spark 20 Case,4,200,Nakuru
109250,2025-10-30,Screen Protector,2,800,Mombasa
109251,2025-05-30,Earbuds,5,800,Kisumu
109252,2025-04-11,Earbuds,5,500,Kisumu
109253,2025-11-07,Tecno Spark 20 Case,4,200,Eldoret
109254,2025-01-29,Charger,3,200,Kisumu
109255,2025-12-23,Earbuds,2,2500,Mombasa
109256,2025-11-09,Redmi Note 14 Case,4,1200,Nairobi
109257,2025-03-28,Samsung A35 Case,5,800,Nairobi
109258,2025-11-24,Charger,1,200,Nakuru
109259,2025-04-28,Redmi Note 14 Case,2,800,Eldoret
109260,2025-03-23,Earbuds,2,300,Eldoret
109261,,Tecno Spark 20 Case,1,500,Eldoret
109262,2025-08-01,Samsung A16 Case,3,2500,Nairobi
109263,2025-05-19,Earbuds,5,800,Nakuru
109264,2025-09-09,iPhone 13 Case,3,2500,Nairobi
109265,2025-12-07,Earbuds,3,300,Eldoret
109266,2025-07-09,Charger,2,2500,Nairobi
109267,2025-03-04,iPhone 13 Case,3,1200,Nairobi
109268,2025-08-25,Redmi Note 14 Case,1,1200,Nakuru
109269,2025-03-01,Power Bank,3,300,Kisumu
109270,2025-02-26,Charger,3,1200,Nairobi
109271,2025-10-14,Tecno Spark 20 Case,2,2500,Nairobi
109272,2025-08-27,Samsung A35 Case,5,200,Kisumu
109273,2025-01-31,iPhone 13 Case,2,300,Eldoret
109274,2025-01-11,Earbuds,3,300,Mombasa
109275,2025-03-13,screen protector,3,300,Kisumu
109276,,iPhone 13 Case,4,1200,Eldoret
109277,,Tecno Spark 20 Case,4,800,Nairobi
109278,2025-11-29,iPhone 13 Case,2,300,Eldoret
109279,2025-09-16,Samsung A35 Case,1,300,Nairobi
109280,2025-11-29,Screen Protector,1,1200,Kisumu
109281,2025-06-22,iPhone 13 Case,5,200,Mombasa
109282,2025-02-16,Samsung A16 Case,5,500,Eldoret
109283,2025-02-03,Redmi Note 14 Case,2,300,Mombasa
109284,2025-10-16,Earbuds,3,500,Nakuru
109285,2025-02-28,Power Bank,3,500,Nairobi
109286,2025-07-18,Earbuds,3,200,Nairobi
109287,2025-09-28,iPhone 13 Case,3,800,Nakuru
109288,2025-03-24,Samsung A35 Case,3,500,Kisumu
109289,2025-04-26,iPhone 13 Case,2,500,Eldoret
109290,2025-01-07,Infinix Hot 40 Case,2,800,Kisumu
109291,2025-09-13,Earbuds,3,300,Nakuru
109292,,,2,800,Kisumu
109293,2025-05-16,iPhone 13 Case,5,500,Nairobi
109294,2025-09-15,Power Bank,4,800,Nairobi
109295,2025-01-24,Tecno Spark 20 Case,4,200,Kisumu
109296,2025-01-22,Redmi Note 14 Case,3,200,Eldoret
109297,,Redmi Note 14 Case,4,1200,Mombasa
109298,2025-08-11,iPhone 13 Case,1,300,Mombasa
109299,2025-07-10,Earbuds,3,300,Kisumu
109300,2025-01-11,Power Bank,4,2500,Eldoret
109301,2025-02-25,Tecno Spark 20 Case,5,800,Eldoret
109302,2025-10-30,Screen Protector,4,-200,Nairobi
109303,2025-09-05,Samsung A16 Case,2,300,Eldoret
109304,2025-01-22,Screen Protector,2,1200,Nairobi
109305,2025-09-20,Earbuds,5,500,Nakuru
109306,2025-02-07,Screen Protector,5,200,Nakuru
109307,2025-03-30,Screen Protector,two,800,Nakuru
109308,2025-02-23,Samsung A16 Case,4,800,Eldoret
109309,2025-02-10,Earbuds,5,1200,Nairobi
109310,,Earbuds,4,1200,Mombasa
109311,2025-04-11,Charger,2,300,Kisumu
109312,,Redmi Note 14 Case,1,500,Eldoret
109313,2025-04-05,Power Bank,2,500,Mombasa
109314,2025-10-12,Redmi Note 14 Case,1,500,Mombasa
109315,2025-11-21,Infinix Hot 40 Case,4,1200,Eldoret
109316,2025-08-22,Redmi Note 14 Case,2,800,Nakuru
109317,2025-09-28,iPhone 13 Case,5,500,Eldoret
109318,2025-04-30,Earbuds,3,2500,Nakuru
109319,2025-04-03,Tecno Spark 20 Case,5,300,Eldoret
109320,2025-06-26,Samsung A35 Case,2,500,Nairobi
109321,2025-05-09,Charger,5,500,Nakuru
109322,2025-03-05,iPhone 13 Case,4,500,Nakuru
109323,2025-08-05,Tecno Spark 20 Case,1,1200,Eldoret
109324,2025-09-27,Samsung A16 Case,4,1200,Mombasa
109325,2025-05-28,iPhone 13 Case,4,1200,Mombasa
109326,2025-03-28,Tecno Spark 20 Case,3,300,Nakuru
109327,2025-12-06,Infinix Hot 40 Case,1,1200,Mombasa
109328,2025-12-08,iPhone 13 Case,3,800,Nairobi
109329,2025-04-05,Infinix Hot 40 Case,3,1200,Kisumu
109330,2025-12-16,Charger,1,800,Mombasa
109331,2025-11-24,Earbuds,4,2500,Nairobi
109332,2025-02-04,Samsung A35 Case,5,300,Nairobi
109333,2025-12-14,Samsung A35 Case,1,800,Nairobi
109334,2025-09-01,Samsung A35 Case,2,300,Nairobi
109335,2025-08-27,Samsung A16 Case,4,800,Kisumu
109336,2025-11-19,Redmi Note 14 Case,3,2500,Mombasa
109337,2025-04-28,Charger,1,200,Nakuru
109338,2025-11-27,Tecno Spark 20 Case,1,800,Nairobi
109339,2025-11-14,iPhone 13 Case,2,2500,Eldoret
109340,2025-04-18,Redmi Note 14 Case,3,1200,Nakuru
109341,2025-05-21,Infinix Hot 40 Case,3,800,Eldoret
109342,2025-09-22,Samsung A35 Case,1,1200,Eldoret
109343,2025-10-14,Infinix Hot 40 Case,3,500,Eldoret
109344,2025-10-28,Samsung A35 Case,3,300,Nakuru
109345,2025-09-14,Infinix Hot 40 Case,5,1200,Mombasa
109346,2025-05-11,iPhone 13 Case,3,800,Kisumu
109347,2025-10-16,Charger,1,2500,Nairobi
109348,2025-05-26,iPhone 13 Case,2,800,Mombasa
109349,2025-04-15,tecno spark 20 case,2,200,Mombasa
109350,2025-08-27,Samsung A16 Case,1,2500,Mombasa
109351,,Infinix Hot 40 Case,3,500,Kisumu
109352,2025-08-22,,4,1200,Mombasa
109353,2025-09-19,Screen Protector,1,2500,Nairobi
109354,2025-08-22,Charger,1,1200,Nairobi
109355,2025-04-01,Power Bank,4,2500,Eldoret
109356,2025-07-17,Screen Protector,5,-800,Nakuru
109357,2025-10-23,earbuds,3,1200,Kisumu
109358,2025-11-18,Tecno Spark 20 Case,1,500,Nakuru
109359,2025-04-26,Infinix Hot 40 Case,3,300,Kisumu
109360,2025-07-25,Tecno Spark 20 Case,2,2500,Mombasa
109361,2025-04-04,Earbuds,4,2500,Nakuru
109362,,iPhone 13 Case,3,200,Eldoret
109363,2025-07-05,Tecno Spark 20 Case,5,300,Mombasa
109364,2025-10-01,Infinix Hot 40 Case,5,800,Nairobi
109365,2025-11-22,Earbuds,1,300,Kisumu
109366,2025-04-05,Power Bank,2,800,Eldoret
109367,2025-10-27,Power Bank,3,800,Eldoret
109368,2025-08-28,Redmi Note 14 Case,4,300,Mombasa
109369,2025-10-08,Charger,2,2500,Mombasa
109370,2025-06-16,Infinix Hot 40 Case,4,500,Eldoret
109371,2025-08-23,Samsung A16 Case,5,500,Kisumu
109372,2025-09-13,Charger,3,2500,Kisumu
109373,2025-01-04,Earbuds,4,2500,Eldoret
109374,2025-01-16,iPhone 13 Case,4,800,Mombasa
109375,2025-01-19,Power Bank,5,800,Nairobi
109376,2025-04-03,iPhone 13 Case,5,300,Eldoret
109377,2025-01-17,Earbuds,2,800,Nakuru
109378,2025-08-25,Power Bank,1,300,Nairobi
109379,2025-01-03,Samsung A35 Case,1,800,Kisumu
109380,2025-06-22,Power Bank,4,800,Mombasa
109381,2025-01-24,Infinix Hot 40 Case,3,500,Eldoret
109382,2025-02-09,Redmi Note 14 Case,5,300,Mombasa
109383,2025-05-20,Samsung A35 Case,2,1200,Eldoret
109384,2025-04-18,Infinix Hot 40 Case,2,800,Nakuru
109385,2025-04-14,Charger,3,2500,Kisumu
109386,2025-12-10,Tecno Spark 20 Case,3,200,Mombasa
109387,2025-08-25,iPhone 13 Case,2,800,Nakuru
109388,2025-12-17,Earbuds,1,1200,Nakuru
109389,2025-11-05,Samsung A16 Case,5,300,Nakuru
109390,2025-12-24,Tecno Spark 20 Case,3,200,Eldoret
109391,2025-02-27,Samsung A16 Case,4,800,Eldoret
109392,2025-06-22,Redmi Note 14 Case,2,500,Mombasa
109393,2025-02-05,Screen Protector,5,500,Mombasa
109394,2025-10-23,charger,2,500,Eldoret
109395,2025-01-18,iPhone 13 Case,4,200,Nairobi
109396,2025-01-01,Samsung A35 Case,4,500,Kisumu
109397,2025-05-26,samsung a35 case,1,300,Mombasa
109398,2025-08-15,Samsung A16 Case,2,500,Eldoret
109399,2025-07-20,Samsung A35 Case,2,1200,Kisumu
109400,2025-06-28,Charger,4,1200,Kisumu
109401,2025-09-27,Infinix Hot 40 Case,2,2500,Eldoret
109402,2025-03-07,Screen Protector,2,1200,Eldoret
109403,2025-09-02,Screen Protector,5,800,Kisumu
109404,2025-03-13,charger,3,1200,Kisumu
109405,2025-02-18,iPhone 13 Case,2,2500,Nakuru
109406,,Earbuds,1,800,Nakuru
109407,2025-06-10,iPhone 13 Case,1,800,Nairobi
109408,2025-12-10,,4,300,Eldoret
109409,2025-03-18,Screen Protector,1,500,Nairobi
109410,2025-02-04,Screen Protector,2,500,Nakuru
109411,2025-11-26,Charger,5,300,Nakuru
109412,2025-05-04,iPhone 13 Case,4,800,Nairobi
109413,2025-11-06,Tecno Spark 20 Case,4,800,Kisumu
109414,2025-11-12,Samsung A35 Case,4,800,Nairobi
109415,2025-03-26,Earbuds,4,300,Nakuru
109416,2025-10-06,Power Bank,5,2500,Eldoret
109417,2025-03-14,Samsung A16 Case,5,800,Nakuru
109418,2025-12-03,Screen Protector,1,2500,Eldoret
109419,,iPhone 13 Case,4,300,Nairobi
109420,2025-11-25,,4,200,Kisumu
109421,2025-02-01,iphone 13 case,2,500,Eldoret
109422,2025-10-16,Redmi Note 14 Case,2,300,Nairobi
109423,2025-01-26,Charger,5,2500,Nairobi
109424,2025-06-21,iPhone 13 Case,1,2500,Eldoret
109425,2025-02-06,Infinix Hot 40 Case,1,2500,Nakuru
109426,2025-01-13,,4,300,Mombasa
109427,2025-05-06,Infinix Hot 40 Case,1,300,Eldoret
109428,2025-11-12,Power Bank,1,500,Nakuru
109429,2025-10-26,Redmi Note 14 Case,3,800,Mombasa
109430,2025-09-13,Infinix Hot 40 Case,3,2500,Nairobi
109431,2025-02-16,Tecno Spark 20 Case,1,2500,Nakuru
109432,2025-05-03,Screen Protector,1,2500,Mombasa
109433,2025-02-05,Samsung A35 Case,2,2500,Nairobi
109434,2025-10-12,Charger,3,1200,Eldoret
109435,2025-09-13,Charger,2,800,Kisumu
109436,,Infinix Hot 40 Case,4,300,Nakuru
109437,2025-01-21,Redmi Note 14 Case,3,200,Nairobi
109438,2025-07-26,Power Bank,4,300,Nairobi
109439,2025-02-06,Redmi Note 14 Case,3,1200,Eldoret
109440,2025-04-28,Power Bank,1,200,Nairobi
109441,2025-11-07,Samsung A16 Case,2,300,Mombasa
109442,2025-06-20,Screen Protector,3,500,Nairobi
109443,2025-04-17,iPhone 13 Case,1,300,Kisumu
109444,2025-01-07,Earbuds,2,800,Mombasa
109445,2025-01-02,iPhone 13 Case,2,1200,Nairobi
109446,2025-01-07,Screen Protector,4,500,Mombasa
109447,2025-01-12,Samsung A16 Case,4,200,Kisumu
109448,2025-03-19,iPhone 13 Case,2,200,Kisumu
109449,2025-10-06,Tecno Spark 20 Case,2,800,Eldoret
109450,2025-02-25,Power Bank,2,500,Kisumu
109451,2025-05-27,Samsung A16 Case,4,1200,Nakuru
109452,2025-07-06,Samsung A35 Case,4,200,Kisumu
109453,2025-09-10,Power Bank,3,800,Eldoret
109454,2025-01-04,Screen Protector,1,200,Kisumu
109455,2025-05-21,Infinix Hot 40 Case,3,800,Nakuru
109456,2025-12-15,Charger,5,200,Kisumu
109457,2025-01-02,Redmi Note 14 Case,1,800,Eldoret
109458,2025-04-30,Infinix Hot 40 Case,5,2500,Kisumu
109459,2025-12-15,Tecno Spark 20 Case,3,300,Eldoret
109460,2025-01-09,iPhone 13 Case,3,500,Nakuru
109461,2025-01-10,Charger,1,200,Eldoret
109462,,iPhone 13 Case,1,500,Kisumu
109463,2025-04-11,,1,300,Mombasa
109464,2025-03-24,Charger,4,-300,Eldoret
109465,2025-12-11,Redmi Note 14 Case,5,1200,Nakuru
109466,2025-11-07,,3,200,Nakuru
109467,2025-01-15,Samsung A35 Case,4,2500,Mombasa
109468,2025-01-21,Infinix Hot 40 Case,2,200,Mombasa
109469,2025-11-18,Redmi Note 14 Case,3,500,Mombasa
109470,2025-08-04,iPhone 13 Case,5,500,Mombasa
109471,2025-09-03,iPhone 13 Case,5,1200,Nakuru
109472,2025-09-19,Power Bank,2,2500,Eldoret
109473,2025-12-04,Infinix Hot 40 Case,3,300,Kisumu
109474,2025-04-06,Samsung A35 Case,1,800,Mombasa
109475,2025-03-06,Screen Protector,1,1200,Nairobi
109476,2025-12-23,Charger,2,2500,Nairobi
109477,2025-01-31,Charger,2,800,Nakuru
109478,2025-02-28,Infinix Hot 40 Case,2,200,Nairobi
109479,2025-05-04,Power Bank,4,300,Mombasa
109480,2025-10-09,Samsung A35 Case,5,1200,Mombasa
109481,2025-01-17,Infinix Hot 40 Case,4,500,Mombasa
109482,2025-01-09,iPhone 13 Case,5,1200,Mombasa
109483,2025-11-27,Redmi Note 14 Case,1,-500,Kisumu
109484,2025-01-27,Charger,5,200,Nairobi
109485,2025-07-07,Infinix Hot 40 Case,4,200,Kisumu
109486,2025-08-22,Earbuds,4,1200,Kisumu
109487,2025-12-06,Charger,4,1200,Eldoret
109488,2025-06-04,Charger,2,1200,Kisumu
109489,2025-10-12,Redmi Note 14 Case,1,300,Kisumu
109490,2025-10-21,Tecno Spark 20 Case,5,2500,Kisumu
109491,2025-08-31,Tecno Spark 20 Case,5,1200,Nairobi
109492,2025-09-06,Tecno Spark 20 Case,4,300,Nakuru
109493,2025-02-04,charger,5,2500,Eldoret
109494,2025-11-13,Charger,2,200,Eldoret
109495,2025-01-09,Infinix Hot 40 Case,3,200,Kisumu
109496,2025-04-15,Samsung A35 Case,4,300,Eldoret
109497,2025-10-23,Screen Protector,1,500,Nairobi
109498,2025-03-10,Earbuds,1,200,Nairobi
109499,2025-05-30,Redmi Note 14 Case,5,800,Kisumu
109500,2025-02-27,Tecno Spark 20 Case,4,500,Mombasa
109501,2025-12-19,,4,300,Nairobi
109502,2025-07-22,Redmi Note 14 Case,4,-200,Eldoret
109503,2025-01-26,Screen Protector,1,200,Kisumu
109504,2025-01-27,Redmi Note 14 Case,2,1200,Mombasa
109505,2025-03-12,Redmi Note 14 Case,1,300,Eldoret
109506,2025-12-27,iPhone 13 Case,4,800,Kisumu
109507,2025-11-10,Samsung A16 Case,3,1200,Nairobi
109508,2025-12-30,Charger,3,1200,Mombasa
109509,2025-06-13,,5,2500,Kisumu
109510,2025-03-06,Charger,2,800,Nairobi
109511,2025-08-16,Redmi Note 14 Case,1,800,Nairobi
109512,2025-06-29,Charger,4,800,Eldoret
109513,2025-09-09,,3,800,Eldoret
109514,2025-12-27,Charger,4,1200,Nakuru
109515,2025-06-15,Redmi Note 14 Case,5,200,Nakuru
109516,2025-03-08,Power Bank,1,500,Nairobi
109517,2025-12-08,Redmi Note 14 Case,5,1200,Nairobi
109518,,Samsung A16 Case,3,2500,Nakuru
109519,,Samsung A35 Case,3,2500,Nairobi
109520,2025-09-10,Earbuds,5,2500,Nakuru
109521,2025-07-18,Infinix Hot 40 Case,5,300,Eldoret
109522,2025-09-21,Earbuds,3,1200,Nairobi
109523,2025-12-25,Tecno Spark 20 Case,4,300,Mombasa
109524,2025-02-01,,5,800,Eldoret
109525,2025-01-30,screen protector,3,300,Kisumu
109526,2025-10-22,Screen Protector,5,500,Nairobi
109527,2025-01-22,Infinix Hot 40 Case,4,2500,Nairobi
109528,2025-08-02,Charger,2,1200,Mombasa
109529,2025-06-20,samsung a16 case,2,800,Nairobi
109530,2025-03-18,iPhone 13 Case,2,800,Eldoret
109531,2025-07-06,Tecno Spark 20 Case,4,800,Nairobi
109532,2025-09-19,Screen Protector,1,800,Eldoret
109533,2025-03-18,Charger,2,2500,Nakuru
109534,2025-08-02,Charger,5,2500,Nairobi
109535,2025-04-19,Redmi Note 14 Case,3,200,Mombasa
109536,2025-07-17,Charger,1,2500,Nairobi
109537,2025-08-09,iPhone 13 Case,2,200,Kisumu
109538,2025-03-18,Tecno Spark 20 Case,1,500,Eldoret
109539,2025-03-06,Samsung A35 Case,1,1200,Nairobi
109540,2025-01-18,Tecno Spark 20 Case,4,2500,Eldoret
109541,2025-03-04,iPhone 13 Case,1,800,Nakuru
109542,2025-01-09,Screen Protector,4,300,Nairobi
109543,2025-11-08,Charger,3,300,Nairobi
109544,2025-02-23,Power Bank,5,200,Nairobi
109545,2025-08-12,Redmi Note 14 Case,3,800,Nairobi
109546,2025-07-14,Redmi Note 14 Case,5,300,Mombasa
109547,2025-03-19,Screen Protector,4,800,Mombasa
109548,,Power Bank,5,200,Nairobi
109549,2025-06-26,Redmi Note 14 Case,4,1200,Nairobi
109550,2025-04-15,Infinix Hot 40 Case,4,300,Kisumu
109551,2025-05-23,iPhone 13 Case,2,2500,Mombasa
109552,2025-08-17,Infinix Hot 40 Case,1,1200,Mombasa
109553,2025-11-13,Redmi Note 14 Case,1,500,Nakuru
109554,2025-02-12,Samsung A16 Case,4,500,Eldoret
109555,2025-07-13,Infinix Hot 40 Case,5,800,Kisumu
109556,2025-07-04,Samsung A16 Case,3,200,Kisumu
109557,2025-04-12,Charger,2,500,Eldoret
109558,2025-10-08,Redmi Note 14 Case,3,1200,Eldoret
109559,2025-12-09,Power Bank,3,300,Kisumu
109560,2025-12-24,iPhone 13 Case,5,1200,Nakuru
109561,2025-08-28,Redmi Note 14 Case,4,200,Mombasa
109562,2025-03-23,Screen Protector,1,2500,Mombasa
109563,2025-06-20,Infinix Hot 40 Case,1,800,Nakuru
109564,2025-01-14,Power Bank,4,2500,Eldoret
109565,2025-11-18,Earbuds,5,800,Mombasa
109566,2025-07-21,Tecno Spark 20 Case,4,800,Mombasa
109567,2025-02-22,Earbuds,3,300,Nakuru
109568,2025-08-08,iPhone 13 Case,4,200,Mombasa
109569,2025-08-07,Redmi Note 14 Case,5,300,Nairobi
109570,2025-01-22,Samsung A35 Case,2,1200,Mombasa
109571,2025-11-25,Screen Protector,3,200,Nakuru
109572,2025-12-28,,3,500,Kisumu
109573,2025-06-28,redmi note 14 case,5,300,Nairobi
109574,2025-02-18,Earbuds,3,300,Mombasa
109575,2025-09-12,iPhone 13 Case,5,-1200,Eldoret
109576,2025-02-03,Samsung A16 Case,1,300,Kisumu
109577,2025-03-17,Redmi Note 14 Case,5,200,Mombasa
109578,2025-12-06,Infinix Hot 40 Case,2,2500,Nairobi
109579,2025-12-31,Tecno Spark 20 Case,4,800,Nakuru
109580,2025-09-15,Redmi Note 14 Case,1,800,Eldoret
109581,2025-10-30,Screen Protector,4,200,Kisumu
109582,2025-02-21,iPhone 13 Case,3,1200,Nairobi
109583,2025-11-02,Infinix Hot 40 Case,5,300,Eldoret
109584,2025-11-23,Tecno Spark 20 Case,1,200,Mombasa
109585,2025-04-24,iPhone 13 Case,4,300,Nakuru
109586,2025-02-25,Tecno Spark 20 Case,4,800,Eldoret
109587,2025-12-18,Infinix Hot 40 Case,1,300,Eldoret
109588,2025-09-27,Tecno Spark 20 Case,4,1200,Kisumu
109589,2025-05-05,iPhone 13 Case,1,500,Nairobi
109590,2025-08-18,Redmi Note 14 Case,1,500,Kisumu
109591,2025-06-26,Tecno Spark 20 Case,5,-800,Nakuru
109592,2025-11-02,Power Bank,4,1200,Mombasa
109593,2025-12-20,Charger,3,500,Nakuru
109594,2025-02-06,Tecno Spark 20 Case,2,800,Nairobi
109595,2025-10-20,Screen Protector,two,1200,Nairobi
109596,2025-01-12,Tecno Spark 20 Case,1,2500,Nakuru
109597,2025-02-23,,1,800,Kisumu
109598,2025-02-27,Tecno Spark 20 Case,5,800,Eldoret
109599,2025-03-14,Redmi Note 14 Case,3,2500,Nakuru
109600,2025-09-25,Infinix Hot 40 Case,4,800,Mombasa
109601,2025-03-12,Samsung A16 Case,1,200,Nakuru
109602,2025-10-27,Power Bank,4,2500,Nairobi
109603,2025-04-01,Charger,5,1200,Eldoret
109604,2025-01-16,Charger,5,200,Eldoret
109605,2025-04-05,Samsung A16 Case,1,300,Eldoret
109606,2025-07-25,Redmi Note 14 Case,1,2500,Nairobi
109607,2025-10-13,Earbuds,4,500,Nakuru
109608,2025-02-15,iPhone 13 Case,3,500,Kisumu
109609,2025-08-17,Screen Protector,5,800,Nairobi
109610,2025-08-22,Redmi Note 14 Case,1,200,Eldoret
109611,2025-11-14,Samsung A35 Case,3,800,Mombasa
109612,2025-05-26,,5,2500,Kisumu
109613,2025-12-06,Charger,4,-1200,Mombasa
109614,2025-09-17,Tecno Spark 20 Case,3,800,Nairobi
109615,2025-06-11,Samsung A35 Case,4,200,Nairobi
109616,2025-05-23,Power Bank,4,2500,Nakuru
109617,2025-04-30,Tecno Spark 20 Case,5,200,Mombasa
109618,2025-12-21,Samsung A35 Case,2,200,Nairobi
109619,2025-02-23,Samsung A16 Case,3,800,Kisumu
109620,2025-05-31,Redmi Note 14 Case,5,500,Eldoret
109621,2025-12-15,Screen Protector,5,2500,Mombasa
109622,2025-09-16,Samsung A16 Case,2,300,Nakuru
109623,2025-12-16,Earbuds,5,2500,Kisumu
109624,2025-05-19,Charger,1,300,Kisumu
109625,2025-10-24,Infinix Hot 40 Case,4,800,Kisumu
109626,2025-12-12,Screen Protector,1,500,Mombasa
109627,2025-02-25,Screen Protector,2,800,Eldoret
109628,2025-09-15,Charger,1,200,Nairobi
109629,2025-10-16,Redmi Note 14 Case,4,800,Nairobi
109630,2025-05-29,iPhone 13 Case,4,800,Mombasa
109631,2025-01-26,Screen Protector,1,2500,Mombasa
109632,2025-05-22,Samsung A16 Case,2,2500,Nakuru
109633,2025-10-25,Screen Protector,4,500,Mombasa
109634,,Infinix Hot 40 Case,4,1200,Nairobi
109635,2025-02-11,Tecno Spark 20 Case,4,2500,Eldoret
109636,2025-12-14,Samsung A35 Case,3,1200,Mombasa
109637,2025-10-25,iPhone 13 Case,5,1200,Nakuru
109638,2025-04-11,Infinix Hot 40 Case,1,1200,Kisumu
109639,,iPhone 13 Case,4,200,Mombasa
109640,2025-01-09,iPhone 13 Case,5,2500,Kisumu
109641,2025-11-14,Samsung A35 Case,4,2500,Kisumu
109642,2025-02-03,Tecno Spark 20 Case,5,200,Nakuru
109643,2025-10-25,Power Bank,2,200,Nairobi
109644,2025-04-28,Charger,2,800,Nakuru
109645,2025-04-10,Samsung A16 Case,5,1200,Nakuru
109646,2025-03-28,Infinix Hot 40 Case,2,200,Nairobi
109647,2025-05-04,Earbuds,3,1200,Nairobi
109648,2025-02-08,Earbuds,2,800,Kisumu
109649,2025-09-01,Tecno Spark 20 Case,2,1200,Nairobi
109650,2025-12-23,Earbuds,3,500,Nairobi
109651,2025-12-23,Infinix Hot 40 Case,5,1200,Nairobi
109652,2025-04-11,Charger,4,500,Nakuru
109653,2025-03-23,Earbuds,1,300,Nakuru
109654,2025-09-29,iPhone 13 Case,1,800,Nairobi
109655,2025-08-15,iPhone 13 Case,1,1200,Eldoret
109656,2025-02-07,Charger,4,200,Nairobi
109657,2025-09-10,Samsung A35 Case,4,2500,Kisumu
109658,2025-02-18,Screen Protector,5,500,Eldoret
109659,2025-01-23,Tecno Spark 20 Case,4,200,Kisumu
109660,2025-03-05,Earbuds,5,500,Kisumu
109661,2025-05-29,Earbuds,3,200,Mombasa
109662,2025-05-13,Screen Protector,5,300,Kisumu
109663,2025-05-12,Infinix Hot 40 Case,5,500,Mombasa
109664,2025-08-08,Power Bank,two,200,Nakuru
109665,2025-01-05,Charger,1,-200,Nairobi
109666,2025-11-27,iPhone 13 Case,1,500,Mombasa
109667,2025-08-24,Infinix Hot 40 Case,2,1200,Eldoret
109668,2025-11-08,Screen Protector,two,-2500,Mombasa
109669,2025-01-22,Power Bank,3,200,Kisumu
109670,2025-06-24,Infinix Hot 40 Case,2,1200,Mombasa
109671,2025-03-01,Redmi Note 14 Case,4,500,Kisumu
109672,2025-07-31,Tecno Spark 20 Case,3,1200,Kisumu
109673,2025-01-23,Samsung A35 Case,1,300,Eldoret
109674,2025-09-10,Screen Protector,5,800,Kisumu
109675,2025-12-06,Charger,2,200,Eldoret
109676,2025-08-02,Charger,4,1200,Nakuru
109677,2025-01-17,Samsung A35 Case,3,200,Eldoret
109678,2025-03-10,Charger,5,300,Kisumu
109679,2025-07-27,Earbuds,5,800,Nakuru
109680,2025-09-07,Earbuds,5,200,Eldoret
109681,2025-10-28,Samsung A16 Case,1,200,Kisumu
109682,2025-11-29,Charger,1,2500,Kisumu
109683,2025-12-13,Samsung A35 Case,2,1200,Nakuru
109684,2025-12-25,Power Bank,3,200,Eldoret
109685,2025-04-16,Samsung A35 Case,3,500,Nairobi
109686,2025-06-06,Samsung A16 Case,1,800,Mombasa
109687,2025-08-28,iPhone 13 Case,5,1200,Kisumu
109688,2025-04-19,Infinix Hot 40 Case,2,300,Mombasa
109689,2025-01-24,Samsung A16 Case,5,2500,Mombasa
109690,2025-09-09,Redmi Note 14 Case,3,500,Nairobi
109691,2025-07-28,Charger,3,500,Mombasa
109692,,Infinix Hot 40 Case,4,300,Nakuru
109693,2025-03-09,iPhone 13 Case,2,800,Nakuru
109694,2025-11-15,Tecno Spark 20 Case,2,300,Mombasa
109695,2025-03-24,Earbuds,2,800,Nakuru
109696,2025-06-06,Redmi Note 14 Case,5,500,Kisumu
109697,2025-10-11,Power Bank,4,200,Kisumu
109698,2025-04-22,Earbuds,2,500,Eldoret
109699,2025-05-13,Samsung A16 Case,1,800,Eldoret
109700,2025-12-12,iPhone 13 Case,two,200,Mombasa
109701,2025-09-17,Charger,5,1200,Nakuru
109702,2025-12-06,Screen Protector,3,1200,Nakuru
109703,2025-03-01,Samsung A16 Case,1,300,Kisumu
109704,2025-01-07,iPhone 13 Case,3,800,Mombasa
109705,2025-09-23,Samsung A16 Case,3,1200,Kisumu
109706,2025-09-08,Samsung A35 Case,4,800,Nairobi
109707,2025-10-26,Screen Protector,5,2500,Nakuru
109708,2025-04-09,Earbuds,1,500,Kisumu
109709,2025-07-01,iPhone 13 Case,4,1200,Kisumu
109710,2025-05-23,Screen Protector,3,300,Nakuru
109711,2025-05-12,iPhone 13 Case,3,2500,Mombasa
109712,2025-06-28,Infinix Hot 40 Case,2,800,Nairobi
109713,2025-01-18,Earbuds,3,200,Eldoret
109714,2025-04-07,Charger,2,2500,Mombasa
109715,2025-10-27,Infinix Hot 40 Case,3,500,Kisumu
109716,2025-04-21,Screen Protector,1,1200,Nairobi
109717,2025-11-23,Charger,4,1200,Mombasa
109718,2025-04-18,Samsung A35 Case,1,500,Eldoret
109719,2025-08-16,Tecno Spark 20 Case,3,300,Kisumu
109720,2025-09-05,Tecno Spark 20 Case,1,200,Nairobi
